Price,Levy,Prod. year,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Color,Airbags,Make model,Mileage (mi)
39829,919,2012,Jeep,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,4x4,White,12,BMW X3,99419
17876,0,2013,Sedan,Yes,Hybrid,1.5,4.0,Automatic,Front,Grey,6,HONDA Civic,58222
14583,919,2012,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Black,0,BMW X5,142894
3136,831,2011,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,Blue,12,HYUNDAI Sonata,163228
9000,474,2013,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,Black,8,CHEVROLET Cruze,55302
6899,0,2002,Sedan,Yes,Petrol,3.5,6.0,Variator,Rear,Black,2,NISSAN Skyline,95070
52959,1533,2016,Sedan,Yes,Petrol,3.6,4.0,Automatic,Front,Black,4,CHEVROLET Impala,47944
20610,966,2009,Coupe,Yes,Petrol,2,4.0,Automatic,Front,Black,4,HYUNDAI Genesis,49388
15681,0,1953,Hatchback,No,Petrol,1,4.0,Manual,Rear,Beige,0,MOSKVICH 400,155343
9408,917,2013,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Black,12,BMW X5,55196
6899,0,1995,Sedan,No,Petrol,1.8,4.0,Automatic,Rear,Silver,4,BMW 318,11185
7840,0,2002,Sedan,Yes,Diesel,3.2 Turbo,8.0,Tiptronic,Rear,Blue,6,MERCEDES-BENZ E 320,0
39044,870,2017,Sedan,Yes,Diesel,1.7,4.0,Automatic,Front,White,4,KIA Optima,18702
23521,1018,2011,Sedan,Yes,Petrol,3,6.0,Automatic,Rear,Grey,12,BMW 535,155094
22200,879,2019,Sedan,No,Petrol,1.6,4.0,Tiptronic,Front,Black,10,FORD Fiesta,5095
2587,753,2012,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,Grey,12,KIA Optima,77946
18503,650,2016,Sedan,No,Petrol,1.4 Turbo,4.0,Tiptronic,Front,White,6,VOLKSWAGEN Jetta,49088
28909,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Santa FE,146209
94083,0,2012,Jeep,Yes,Diesel,4.6 Turbo,8.0,Tiptronic,4x4,Black,12,TOYOTA Land Cruiser,121167
36802,697,2015,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,4,HONDA Civic,41478
27259,833,2015,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Silver,4,CHEVROLET Captiva,31372
21326,0,2012,Sedan,Yes,Hybrid,1.8,4.0,Automatic,Front,Red,6,TOYOTA Prius,79535
9565,1304,2013,Jeep,Yes,Petrol,4.4,8.0,Automatic,4x4,Grey,12,BMW X5,78006
10976,0,2007,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,Grey,8,TOYOTA Prius,184920
5018,779,2013,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,12,TOYOTA Camry,118402
16308,1811,2010,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Grey,0,LEXUS GX 470,221982
30351,770,2016,Sedan,Yes,Diesel,1.7,4.0,Automatic,Front,White,4,HYUNDAI i40,94145
47201,930,2018,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,White,4,HYUNDAI Tucson,53196
9408,586,2012,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,Grey,4,NISSAN Versa s,74565
32302,1249,2017,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Black,12,TOYOTA Camry,30199
14113,0,2006,Sedan,Yes,Petrol,2,4.0,Tiptronic,Rear,Black,6,MERCEDES-BENZ C 200,88502
15681,0,2016,Sedan,No,Petrol,1.6,4.0,Manual,Front,White,6,FORD Fiesta,39869
9408,574,2010,Goods wagon,No,Diesel,1.3 Turbo,4.0,Manual,Front,White,4,OPEL Combo,139187
30784,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,84948
15994,1172,2011,Coupe,Yes,Diesel,3.5,6.0,Automatic,Rear,Silver,12,MERCEDES-BENZ E 350,105900
3136,0,1996,Hatchback,No,Petrol,1.6,1.0,Manual,Front,Black,0,VOLKSWAGEN Golf,136702
14113,586,2012,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Black,0,TOYOTA Prius,97211
10036,843,2008,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Green,8,TOYOTA Prius,82518
26324,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,CHEVROLET Orlando,82623
16935,353,2015,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,White,0,LEXUS CT 200h,58999
30583,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Black,4,HYUNDAI H1,74757
22580,777,2014,Sedan,No,Petrol,2.5,6.0,Tiptronic,Front,Black,12,TOYOTA Camry,29826
8938,1399,2010,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Grey,12,MERCEDES-BENZ E 350,159639
11604,586,2012,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Front,Black,10,TOYOTA Prius,0
29166,0,2013,Sedan,Yes,Petrol,1.8 Turbo,4.0,Tiptronic,Rear,Grey,8,MERCEDES-BENZ C 250,36012
7213,7536,2000,Jeep,Yes,CNG,3.2,6.0,Automatic,4x4,Black,2,MITSUBISHI Pajero,130488
23207,629,2015,Jeep,Yes,Petrol,1.6 Turbo,4.0,Tiptronic,4x4,Silver,10,NISSAN Juke,45981
16320,595,2015,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Silver,4,HONDA FIT,69453
6272,0,1999,Sedan,Yes,CNG,3.2,6.0,Automatic,Rear,Silver,6,MERCEDES-BENZ E 320,127381
8781,333,2014,Jeep,Yes,Hybrid,2,4.0,Automatic,4x4,White,0,SUBARU XV,168063
9252,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,309949
8500,1111,2012,Hatchback,No,Petrol,1.3,4.0,Variator,4x4,White,2,TOYOTA Vitz,57166
46101,607,2019,Jeep,Yes,Hybrid,2.5,4.0,Automatic,4x4,White,12,TOYOTA RAV 4,13021
3293,761,2010,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,White,12,TOYOTA Prius,99035
4077,640,2013,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,White,0,FORD Fusion,199183
8938,0,2005,Hatchback,No,LPG,1.5,4.0,Variator,Front,White,2,NISSAN Tiida,98177
19121,531,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,69745
41221,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Blue,4,HYUNDAI Santa FE,101533
39201,833,2015,Microbus,No,Diesel,2.2 Turbo,4.0,Manual,Rear,White,2,MERCEDES-BENZ Sprinter,173984
9252,1267,2013,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Silver,8,TOYOTA Aqua,68972
24775,0,2004,Jeep,Yes,Petrol,4.7,8.0,Automatic,4x4,Sky blue,10,LEXUS GX 470,124274
12544,0,2001,Sedan,No,Petrol,2.2,4.0,Automatic,Front,Black,4,BMW 320,71458
9408,0,2005,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,Blue,7,HONDA Legend FULL,99419
16383,502,2013,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Yellow,4,TOYOTA Aqua,61889
9722,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,235720
94083,1104,2015,Jeep,Yes,Diesel,3.0 Turbo,6.0,Tiptronic,4x4,Black,12,BMW X5 M,59030
14113,0,2012,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,Silver,8,TOYOTA Aqua,89477
18033,765,2015,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Black,4,CHEVROLET Malibu,20692
22800,781,2012,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,White,8,TOYOTA Camry,60894
57108,833,2015,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,58779
18817,609,2018,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,White,12,TOYOTA Camry,21784
5018,502,2013,Sedan,Yes,Hybrid,1.5,4.0,Automatic,Front,White,0,HONDA Civic,73471
7213,0,2000,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Rear,Green,4,BMW 525,118060
12231,843,2008,Sedan,No,Hybrid,1.5,4.0,Variator,Front,Red,8,TOYOTA Prius,10563
4234,0,1985,Jeep,No,Petrol,2.4,4.0,Manual,4x4,Beige,0,UAZ 31514,932
13956,603,2015,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,Black,12,LEXUS RX 450,89241
2430,900,2015,Coupe,Yes,Petrol,2.4,4.0,Automatic,Front,Blue,12,HONDA Accord,48762
78403,0,2012,Sedan,Yes,Petrol,4.4 Turbo,8.0,Tiptronic,Rear,White,12,BMW 650 450 HP,65244
15367,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,210092
14740,761,2010,Sedan,No,Hybrid,1.8,4.0,Automatic,Front,Black,8,TOYOTA Prius,85849
4077,753,2012,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,Red,0,HYUNDAI Sonata,161515
4861,761,2010,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Silver,12,TOYOTA Prius,261936
21012,0,2008,Sedan,No,Diesel,2.2 Turbo,4.0,Manual,Rear,Black,8,MERCEDES-BENZ 200,112468
19130,1292,2016,Jeep,Yes,Petrol,3,6.0,Automatic,4x4,Silver,0,MERCEDES-BENZ GLE 350,30757
11917,779,2013,Jeep,Yes,Petrol,2.5,4.0,Automatic,Front,Grey,12,TOYOTA RAV 4,68363
17876,0,2011,Sedan,No,Hybrid,1.8,4.0,Automatic,Front,Grey,1,TOYOTA Prius,121789
28830,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Tucson,51985
26657,777,2014,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Black,10,TOYOTA Camry,73027
17249,0,2007,Sedan,No,Diesel,2.2 Turbo,4.0,Automatic,Rear,Black,0,MERCEDES-BENZ E 220,0
61154,0,2013,Coupe,Yes,Petrol,4.7 Turbo,8.0,Tiptronic,Front,Black,16,MERCEDES-BENZ CLS 55 AMG,84506
15872,531,2012,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,Silver,4,CHEVROLET Orlando,158870
10000,0,1999,Jeep,Yes,CNG,3.5,6.0,Automatic,4x4,Black,2,MERCEDES-BENZ ML 320,0
7840,0,2004,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,Blue,8,HONDA FIT,109983
5900,1236,2011,Hatchback,No,Petrol,1.3,4.0,Automatic,4x4,Silver,4,TOYOTA Vitz,102526
51118,1292,2016,Sedan,Yes,Petrol,3,8.0,Tiptronic,Rear,Black,12,MERCEDES-BENZ E 400,28583
24148,0,2016,Sedan,No,Hybrid,1.8,4.0,Automatic,Front,White,12,TOYOTA Prius,57166
29793,0,2001,Sedan,Yes,Diesel,2.2 Turbo,4.0,Tiptronic,Rear,White,6,MERCEDES-BENZ 220,186411
19184,308,2015,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,White,4,TOYOTA Aqua,60584
9408,0,2002,Minivan,No,Petrol,2,4.0,Automatic,Front,Black,4,TOYOTA VOXY,6904
35124,1172,2011,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,Black,12,MERCEDES-BENZ E 350,80157
12544,574,2010,Hatchback,No,Hybrid,1.3,4.0,Automatic,Front,Silver,0,HONDA Insight,69511
17619,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Tucson,115568
26971,0,2015,Hatchback,Yes,Plug-in Hybrid,1.8,4.0,Automatic,Front,Silver,12,TOYOTA Prius,54059
14454,583,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,86992
10349,0,1997,Jeep,No,LPG,2.7,4.0,Automatic,4x4,Blue,2,MITSUBISHI Pajero,136080
26030,0,2008,Minivan,Yes,Diesel,2.2 Turbo,6.0,Tiptronic,Rear,Golden,4,MERCEDES-BENZ Vito,124274
7213,1141,2009,Sedan,No,Hybrid,2.4,4.0,Automatic,Front,Silver,12,TOYOTA Camry,78914
10976,911,2010,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Silver,4,HYUNDAI Santa FE,56789
12074,640,2013,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,Beige,10,FORD Fusion,100041
26770,730,2016,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,59145
11604,0,2003,Sedan,Yes,LPG,2.2,6.0,Automatic,Rear,Silver,2,BMW 320,68351
19444,394,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,0,LEXUS ES 300,70216
25402,640,2013,Sedan,Yes,Hybrid,2,4.0,Variator,Front,White,12,FORD Fusion,83885
10976,0,2005,Sedan,No,Petrol,2,4.0,Tiptronic,4x4,White,8,SUBARU Legacy,99419
31581,880,2018,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Red,4,HYUNDAI Elantra,32311
1098,394,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,12,TOYOTA Camry,247349
11133,562,2015,Hatchback,Yes,Petrol,1.4,4.0,Manual,Front,Blue,6,FIAT 500 Sport,37135
15367,585,2013,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Silver,6,HYUNDAI Elantra,56669
1176,1077,2019,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Grey,12,HYUNDAI Elantra,9950
18189,0,2007,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,Silver,12,MERCEDES-BENZ E 350,124274
12544,1017,2017,Hatchback,No,Petrol,2,4.0,Automatic,Front,Red,12,FORD Focus,42370
14113,0,2013,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,White,6,TOYOTA Aqua,62137
12500,843,2008,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Silver,8,TOYOTA Prius,96313
2822,0,1996,Goods wagon,No,CNG,1.8,4.0,Manual,Front,Green,4,FORD Mondeo,24854840
7213,0,1998,Sedan,No,CNG,2.5,6.0,Tiptronic,Rear,Blue,6,BMW 525,144779
12388,1399,2010,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Black,12,MERCEDES-BENZ E 350,117768
18817,738,2017,Sedan,No,Petrol,1.4 Turbo,4.0,Manual,Front,White,6,VOLKSWAGEN Jetta,61703
15612,583,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Grey,4,HYUNDAI Elantra,74565
23521,584,2014,Sedan,Yes,Petrol,1.8 Turbo,4.0,Tiptronic,Rear,Blue,9,MERCEDES-BENZ C 250,67729
25089,1091,2016,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,White,12,FORD Fusion,30447
52856,930,2018,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,Grey,4,HYUNDAI Tucson,11270
18189,0,2011,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,Brown,4,HYUNDAI Elantra,75559
22580,0,2012,Sedan,No,Plug-in Hybrid,1.8,4.0,Variator,Front,Silver,10,TOYOTA Prius Plug in,72079
8147,1236,2011,Hatchback,No,Hybrid,1.3,4.0,Tiptronic,Front,White,4,HONDA FIT PREMIUM PAKETI,57788
8781,431,2016,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,Black,0,FORD Fusion,121151
25716,915,2014,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Blue,0,BMW X5,87852
14426,843,2008,Hatchback,Yes,Hybrid,1.5,4.0,Variator,Front,Carnelian red,12,TOYOTA Prius,39768
3920,1099,2010,Jeep,Yes,Petrol,2.7,4.0,Automatic,4x4,White,12,TOYOTA Venza,109633
20071,890,2016,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Black,4,KIA Optima,19548
7840,0,2000,Sedan,No,Petrol,2,6.0,Manual,Rear,Silver,4,BMW 520,192625
2000,0,1998,Sedan,Yes,Petrol,2.8,6.0,Manual,Front,White,6,AUDI A4,124274
12388,1399,2010,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Black,12,MERCEDES-BENZ E 350,117768
13796,836,2010,Coupe,Yes,Petrol,2,4.0,Automatic,Front,Black,4,HYUNDAI Genesis,105633
16621,0,2010,Sedan,No,Hybrid,1.8,4.0,Variator,Front,Black,12,TOYOTA Prius,105633
28532,528,2014,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,43845
3607,530,2013,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,White,0,NISSAN Juke,80236
3920,645,2011,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Silver,0,TOYOTA Prius,202769
1960,751,2013,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Silver,12,CHEVROLET Captiva,82288
56136,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Rear,Black,12,MERCEDES-BENZ E 300,31667
11917,0,2011,Sedan,No,Petrol,1.8 Turbo,4.0,Manual,Front,Silver,10,SKODA Octavia,103769
51802,1533,2016,Sedan,Yes,Petrol,3.6,4.0,Automatic,Front,Black,4,CHEVROLET Impala,38298
13630,531,2012,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,White,4,CHEVROLET Orlando,43356
17876,0,2006,Sedan,Yes,Petrol,3,6.0,Tiptronic,Rear,Silver,0,BMW 530,144779
1803,574,2010,Hatchback,Yes,Hybrid,1.3,4.0,Automatic,Front,Blue,0,HONDA Insight,116390
14740,0,2007,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Grey,8,TOYOTA Prius,133222
14426,0,2011,Hatchback,No,Petrol,1,3.0,Automatic,Front,White,6,TOYOTA Vitz,59030
16308,0,2010,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Sky blue,8,FORD Fusion,87178
17249,0,2006,Sedan,Yes,LPG,3.5,6.0,Tiptronic,Rear,White,8,MERCEDES-BENZ E 350,82021
12544,530,2013,Sedan,No,Petrol,1.6,4.0,Automatic,Front,Black,4,KIA RIO,85128
8075,781,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Grey,12,VOLKSWAGEN Jetta,102402
16935,382,2014,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,Black,8,HYUNDAI Sonata Limited,45873
21639,0,2014,Universal,No,Hybrid,1.8,4.0,Automatic,Front,White,8,TOYOTA Prius V,111238
14740,0,2009,Sedan,Yes,Petrol,2,4.0,Tiptronic,4x4,Silver,0,AUDI A4,149129
11604,583,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Black,4,HYUNDAI Elantra,31821
10976,0,2000,Jeep,Yes,CNG,3.2,4.0,Tiptronic,4x4,Green,8,MERCEDES-BENZ ML 320,155343
16621,584,2014,Sedan,Yes,Petrol,1.8 Turbo,4.0,Manual,Front,White,10,VOLKSWAGEN Passat,74565
67426,765,2015,Sedan,Yes,Petrol,2.0 Turbo,4.0,Automatic,Rear,Black,12,MERCEDES-BENZ C 300 6.3 AMG Package,46603
7500,0,2003,Hatchback,No,Petrol,1.3,4.0,Variator,Front,Silver,0,HONDA FIT,142915
31317,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,86574
20385,501,2014,Sedan,Yes,Petrol,1.5 Turbo,4.0,Automatic,Front,Black,6,FORD Fusion Titanium,41934
16621,0,2009,Sedan,Yes,Petrol,2.4,4.0,Variator,Front,Blue,8,MITSUBISHI Lancer GTS,0
11604,1268,2012,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Sky blue,6,TOYOTA Aqua,57166
16621,749,2014,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,Carnelian red,12,KIA Optima,20878
8467,0,2013,Hatchback,No,Petrol,0.7,3.0,Automatic,Rear,Red,2,MITSUBISHI I,78541
20526,629,2015,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,46603
19121,1099,2010,Jeep,Yes,Diesel,2.7,4.0,Automatic,Front,Black,4,SSANGYONG REXTON,104418
23207,891,2016,Sedan,No,Petrol,2,4.0,Tiptronic,Front,Black,8,HYUNDAI Elantra,57166
6272,1924,1998,Minivan,Yes,Diesel,2.3 Turbo,4.0,Manual,Front,White,4,MERCEDES-BENZ Vito 110d,186411
12231,1671,2019,Sedan,Yes,Petrol,3.2,6.0,Automatic,Front,Pink,12,JEEP Cherokee,20765
16308,0,2006,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,Rear,Black,15,MERCEDES-BENZ E 350,82642
42883,770,2016,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,Black,4,HYUNDAI Tucson,61417
9252,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,317053
7840,0,2000,Jeep,Yes,CNG,3.2,6.0,Tiptronic,4x4,Golden,8,MERCEDES-BENZ ML 320,6904
2587,1079,2018,Sedan,Yes,Petrol,2,4.0,Automatic,Front,White,12,FORD Escape,47475
90947,0,2019,Pickup,Yes,Diesel,3.2 Turbo,5.0,Automatic,4x4,Grey,8,FORD Ranger Wildtrak,6835
18189,0,2011,Coupe,No,Petrol,2.0 Turbo,4.0,Tiptronic,Front,Sky blue,6,HYUNDAI Genesis,68972
5811,790,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,DAEWOO Lacetti,28122
5000,0,1977,Sedan,No,Petrol,1.6,4.0,Manual,Rear,Sky blue,0,VAZ 2106,23301
7213,0,1999,Sedan,No,Petrol,2,6.0,Automatic,Rear,Silver,0,TOYOTA Altezza,111847
15834,308,2015,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Silver,4,TOYOTA Aqua,78293
11000,0,2002,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,Rear,Black,0,MERCEDES-BENZ C 320,116196
7213,0,2003,Hatchback,No,CNG,1.4,4.0,Manual,Front,Blue,4,MAZDA Demio evropuli,114954
34074,880,2018,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,White,4,HYUNDAI Elantra,36360
61154,1646,2015,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Silver,0,LEXUS GX 470,169941
45674,749,2014,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Black,4,JEEP Compass,20362
1882,1053,2014,Sedan,Yes,Petrol,3.5,6.0,Automatic,Rear,Grey,12,MERCEDES-BENZ E 350,90966
21953,836,2010,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Santa FE,116845
54882,0,2013,Jeep,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,4x4,Black,12,BMW X6,62758
1646,1399,2010,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,White,12,MERCEDES-BENZ E 350,127983
24596,1185,2009,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Black,4,LEXUS IS 250,71737
18817,1714,2017,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,White,12,LEXUS IS 300,39029
16308,0,2004,Jeep,Yes,CNG,3,6.0,Tiptronic,4x4,Silver,8,BMW X5,9942
23800,0,2013,Jeep,Yes,Petrol,2.0 Turbo,4.0,Tiptronic,Rear,Black,12,BMW X1,40389
62948,1273,2015,Jeep,Yes,Petrol,3.5,4.0,Automatic,Front,Black,4,FORD Explorer,67573
13485,0,2006,Sedan,Yes,Petrol,3,6.0,Tiptronic,Rear,Black,12,BMW 530 I,173984
17249,0,2006,Sedan,No,Petrol,3.5,4.0,Automatic,Rear,Black,4,MERCEDES-BENZ E 350,136089
14113,0,2010,Sedan,No,Hybrid,1.3,4.0,Automatic,Front,White,8,HONDA Insight,149129
59586,609,2018,Sedan,Yes,Hybrid,2.5,4.0,Variator,Front,Black,8,TOYOTA Camry,11309
40769,900,2015,Jeep,No,Petrol,2.4,4.0,Variator,4x4,White,8,HONDA Cr-v,24668
6899,0,2001,Jeep,No,CNG,2.7,6.0,Automatic,4x4,Golden,8,SUZUKI XL7,105633
18817,1017,2017,Sedan,No,Petrol,2,4.0,Automatic,Front,Red,8,HYUNDAI Elantra,23861
5800,0,2002,Universal,No,Petrol,2.3,2.0,Automatic,Front,Black,6,MAZDA Atenza,109983
52373,579,2017,Jeep,No,Hybrid,2.5,6.0,Automatic,4x4,Sky blue,6,TOYOTA RAV 4,21748
17249,779,2013,Sedan,Yes,Petrol,2.5,5.0,Automatic,Front,Black,12,VOLKSWAGEN Passat,53964
8781,0,2003,Goods wagon,No,Diesel,1.9,4.0,Manual,Front,White,0,VOLKSWAGEN Caddy,124274
5968,790,2009,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,DAEWOO Lacetti,33314
26927,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,92608
19444,781,2012,Sedan,Yes,Petrol,2.5,6.0,Tiptronic,Front,Silver,10,VOLKSWAGEN Passat,75559
46728,1811,2010,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Black,0,LEXUS GX 460,162036
1960,765,2015,Sedan,Yes,Petrol,2,4.0,Automatic,4x4,Black,12,BMW 528,72508
30263,769,2011,Sedan,Yes,Diesel,2.2,4.0,Tiptronic,Rear,White,8,MERCEDES-BENZ E 220,157073
6500,1064,2015,Hatchback,No,Petrol,1,3.0,Tiptronic,Front,White,2,VOLKSWAGEN UP,40389
2901,530,2013,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,White,0,NISSAN Juke,103156
22947,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,SSANGYONG REXTON,81126
8154,1714,2017,Sedan,Yes,Petrol,3.5,6.0,Automatic,Front,Blue,12,NISSAN Murano,24671
9095,0,2003,Hatchback,No,LPG,2,4.0,Automatic,Front,Black,8,VOLKSWAGEN Golf,74565
19757,1836,2003,Microbus,No,Diesel,2.2,4.0,Manual,Rear,Yellow,2,MERCEDES-BENZ Sprinter 313,72700
7200,0,2001,Sedan,No,Petrol,2.5,6.0,Automatic,Rear,Silver,2,NISSAN Gloria,62137
18817,650,2016,Sedan,No,Petrol,1.4 Turbo,4.0,Automatic,Front,Silver,12,CHEVROLET Cruze,56818
4704,0,1999,Coupe,No,Petrol,1.6,4.0,Manual,Front,Black,2,OPEL Astra,103769
6115,1681,2000,Universal,No,CNG,2,4.0,Automatic,4x4,White,6,SUBARU Forester,145090
18817,639,2014,Sedan,Yes,Petrol,2,4.0,Automatic,4x4,Black,0,AUDI A6,173811
10506,0,2011,Hatchback,No,Petrol,1.3,4.0,Variator,Front,Silver,4,HONDA FIT,6773
10092,966,2009,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,CHEVROLET Lacetti,116094
2901,530,2013,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,White,0,NISSAN Juke,103156
10976,0,2008,Hatchback,No,Petrol,1.5,4.0,Automatic,Front,Grey,4,TOYOTA Prius,151273
11000,0,2001,Jeep,Yes,Petrol,3,6.0,Automatic,4x4,Black,6,BMW X5,6904
8467,0,1998,Sedan,No,Diesel,2.2,4.0,Manual,Rear,Silver,6,MERCEDES-BENZ E 220,0
17942,530,2013,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Black,4,HYUNDAI Elantra,122067
29166,0,2013,Sedan,Yes,Petrol,1.8 Turbo,4.0,Tiptronic,Rear,Grey,8,MERCEDES-BENZ C 250,36027
